ユーザID,日付,カテゴリ,単価,数量,金額,支払区分,店舗場所,収支
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-23,Health & Fitness,302.74,3,908.22,Other,佐賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-06,Entertainment,138.43,1,138.43,Credit Card,オンライン,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-25,Investment,1903.1,2,3806.2,Credit Card,青森県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-25,Shopping,1104.69,7,7732.83,Mobile Payment,宮崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-18,Utilities,3268.47,2,6536.94,Mobile Payment,青森県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-20,Utilities,4257.11,10,42571.1,Cash,宮崎県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-14,Entertainment,481.45,8,3851.6,Credit Card,宮崎県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-11,Entertainment,262.61,3,787.83,Mobile Payment,茨城県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-18,Utilities,3017.23,8,24137.84,Cash,神奈川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-03,Rent,2229.19,3,6687.57,Cash,岩手県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-28,Food & Drink,303.6,9,2732.4,Mobile Payment,青森県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-04,Food & Drink,430.74,3,1292.22,Mobile Payment,埼玉県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-17,Travel,4678.37,4,18713.48,Cash,広島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-22,Investment,8864.06,9,79776.54,Mobile Payment,山口県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-03,Travel,4604.31,4,18417.24,Credit Card,愛知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-07,Utilities,3785.81,2,7571.62,Other,岩手県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-06,Health & Fitness,1990.1,4,7960.4,Mobile Payment,高知県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-06,Entertainment,107.04,5,535.2,Credit Card,香川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-22,Entertainment,249.14,1,249.14,Cash,高知県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-10,Investment,7474.46,4,29897.84,Cash,神奈川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-12,Utilities,791.14,2,1582.28,Other,福井県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-31,Investment,1638.4,1,1638.4,Other,三重県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-04,Entertainment,48.66,4,194.64,Credit Card,京都府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-10,Food & Drink,403.41,8,3227.28,Mobile Payment,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-14,Travel,4315.52,6,25893.12,Mobile Payment,宮崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-07,Shopping,1937.38,4,7749.52,Other,北海道,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-30,Health & Fitness,988.33,3,2964.99,Cash,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-21,Entertainment,471.16,1,471.16,Credit Card,大分県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-08,Investment,6198.7,10,61987.0,Credit Card,沖縄県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-15,Travel,877.07,1,877.07,Credit Card,青森県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-29,Shopping,1405.43,5,7027.15,Credit Card,滋賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-30,Entertainment,317.4,5,1587.0,Credit Card,神奈川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-30,Utilities,169.98,6,1019.88,Other,徳島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-18,Utilities,3890.08,1,3890.08,Credit Card,香川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-26,Investment,68.37,8,546.96,Cash,三重県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-27,Rent,2462.74,10,24627.4,Other,富山県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-28,Rent,2615.9,10,26159.0,Other,愛知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-03,Travel,1358.19,9,12223.71,Credit Card,愛媛県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-13,Shopping,1308.8,2,2617.6,Cash,福岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-04,Entertainment,304.34,6,1826.04,Mobile Payment,新潟県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-30,Food & Drink,248.48,9,2236.32,Mobile Payment,熊本県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-06,Utilities,3632.17,2,7264.34,Mobile Payment,鳥取県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-05,Food & Drink,298.9,3,896.7,Other,滋賀県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-01,Health & Fitness,311.35,5,1556.75,Cash,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-05,Entertainment,478.3,4,1913.2,Cash,大阪府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-17,Food & Drink,333.54,2,667.08,Credit Card,徳島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-20,Health & Fitness,1391.64,6,8349.84,Credit Card,徳島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-20,Entertainment,294.81,4,1179.24,Mobile Payment,岐阜県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-18,Entertainment,106.37,7,744.59,Mobile Payment,三重県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-07,Health & Fitness,1178.57,9,10607.13,Mobile Payment,岐阜県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-22,Utilities,1223.68,6,7342.08,Mobile Payment,山梨県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-29,Rent,1989.25,9,17903.25,Mobile Payment,その他,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-17,Shopping,1286.98,7,9008.86,Credit Card,和歌山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-29,Health & Fitness,1856.71,7,12996.97,Other,岩手県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-11,Utilities,87.3,1,87.3,Other,福岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-21,Entertainment,108.25,6,649.5,Cash,福岡県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-25,Health & Fitness,349.97,3,1049.91,Mobile Payment,茨城県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-08,Travel,290.52,7,2033.64,Mobile Payment,その他,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-14,Shopping,1798.07,5,8990.35,Cash,広島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-30,Utilities,4686.33,9,42176.97,Cash,神奈川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-06,Entertainment,238.74,5,1193.7,Cash,徳島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-02,Travel,4743.32,2,9486.64,Credit Card,沖縄県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-11,Shopping,67.29,3,201.87,Other,岡山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-29,Rent,2700.47,8,21603.76,Other,三重県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-21,Entertainment,90.61,6,543.66,Credit Card,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-19,Entertainment,358.61,10,3586.1,Cash,山梨県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-06,Health & Fitness,1547.35,9,13926.15,Other,滋賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-19,Food & Drink,365.73,5,1828.65,Credit Card,滋賀県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-24,Investment,1911.59,7,13381.13,Other,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-06,Health & Fitness,1791.54,5,8957.7,Cash,沖縄県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-02,Utilities,2901.18,3,8703.54,Cash,大阪府,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-03,Shopping,1902.43,8,15219.44,Cash,宮城県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-26,Investment,8557.03,5,42785.15,Credit Card,山梨県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-06,Health & Fitness,52.3,1,52.3,Cash,新潟県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-06,Rent,1151.71,5,5758.55,Other,千葉県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-15,Food & Drink,280.28,6,1681.68,Mobile Payment,岡山県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-07,Utilities,2036.45,9,18328.05,Cash,奈良県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-11,Health & Fitness,69.19,3,207.57,Cash,福島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-02,Entertainment,145.73,8,1165.84,Mobile Payment,新潟県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-29,Entertainment,42.98,1,42.98,Cash,山梨県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-22,Utilities,3688.68,10,36886.8,Mobile Payment,山口県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-09,Rent,2015.2,10,20152.0,Cash,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-10,Entertainment,56.99,5,284.95,Credit Card,秋田県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-23,Utilities,4366.92,1,4366.92,Other,岩手県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-16,Travel,1118.08,6,6708.48,Mobile Payment,長野県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-07,Food & Drink,50.95,1,50.95,Cash,石川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-29,Health & Fitness,114.17,5,570.85,Cash,奈良県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-26,Shopping,620.55,3,1861.65,Mobile Payment,長崎県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-13,Food & Drink,315.68,2,631.36,Cash,神奈川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-13,Utilities,746.26,6,4477.56,Cash,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-13,Utilities,2568.11,4,10272.44,Cash,京都府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-25,Travel,1414.95,9,12734.55,Mobile Payment,山口県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-14,Investment,9556.09,7,66892.63,Credit Card,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-24,Health & Fitness,1585.08,10,15850.8,Other,愛媛県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-30,Health & Fitness,464.93,1,464.93,Other,神奈川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-29,Utilities,1103.28,6,6619.68,Mobile Payment,徳島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-15,Shopping,1042.13,8,8337.04,Cash,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-28,Utilities,1192.73,8,9541.84,Credit Card,石川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-17,Entertainment,262.61,5,1313.05,Other,高知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-23,Travel,1291.94,2,2583.88,Other,沖縄県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-09,Utilities,4292.86,2,8585.72,Other,兵庫県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-01,Travel,4918.8,10,49188.0,Other,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-25,Investment,8830.58,10,88305.8,Credit Card,兵庫県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-09,Health & Fitness,952.45,6,5714.7,Mobile Payment,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-16,Travel,3762.57,3,11287.71,Other,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-12,Entertainment,417.66,8,3341.28,Mobile Payment,佐賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-24,Food & Drink,129.25,2,258.5,Other,岐阜県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-10,Utilities,3659.64,10,36596.4,Mobile Payment,千葉県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-01,Rent,1098.21,5,5491.05,Other,香川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-15,Health & Fitness,1889.12,7,13223.84,Mobile Payment,愛知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-21,Shopping,993.28,1,993.28,Credit Card,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-05,Travel,2520.27,5,12601.35,Cash,香川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-24,Investment,3461.14,1,3461.14,Cash,徳島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-16,Entertainment,206.72,8,1653.76,Other,福島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-16,Health & Fitness,1806.28,10,18062.8,Credit Card,京都府,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-10,Food & Drink,222.37,5,1111.85,Mobile Payment,大阪府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-21,Health & Fitness,433.95,6,2603.7,Credit Card,福岡県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-26,Entertainment,77.06,4,308.24,Mobile Payment,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-27,Food & Drink,125.9,7,881.3,Cash,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-05,Health & Fitness,463.95,10,4639.5,Mobile Payment,熊本県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-27,Entertainment,204.07,1,204.07,Mobile Payment,オンライン,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-04,Shopping,1542.98,1,1542.98,Credit Card,鳥取県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-15,Entertainment,100.04,2,200.08,Mobile Payment,山形県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-13,Travel,526.12,3,1578.36,Cash,山梨県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-03,Investment,9228.02,2,18456.04,Other,茨城県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-29,Shopping,840.46,6,5042.76,Mobile Payment,福井県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-29,Investment,2404.99,8,19239.92,Mobile Payment,長野県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-25,Rent,2823.24,1,2823.24,Credit Card,長崎県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-22,Entertainment,375.21,5,1876.05,Cash,三重県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-26,Travel,2192.92,10,21929.2,Cash,島根県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-13,Entertainment,439.03,2,878.06,Cash,岩手県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-29,Travel,893.65,1,893.65,Mobile Payment,大分県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-18,Utilities,560.05,8,4480.4,Credit Card,愛知県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-12,Entertainment,106.23,10,1062.3,Other,京都府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-19,Shopping,1290.89,3,3872.67,Mobile Payment,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-13,Rent,1668.52,9,15016.68,Other,茨城県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-27,Utilities,4777.81,5,23889.05,Credit Card,その他,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-09,Food & Drink,129.3,10,1293.0,Mobile Payment,鳥取県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-10,Food & Drink,189.41,7,1325.87,Credit Card,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-04,Travel,3584.41,7,25090.87,Mobile Payment,大阪府,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-02,Food & Drink,231.72,8,1853.76,Cash,山口県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-25,Travel,3661.47,4,14645.88,Credit Card,沖縄県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-23,Rent,2955.76,4,11823.04,Credit Card,岐阜県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-23,Shopping,789.64,2,1579.28,Cash,石川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-28,Food & Drink,326.52,3,979.56,Other,オンライン,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-29,Rent,2288.79,6,13732.74,Cash,三重県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-04,Investment,4366.89,8,34935.12,Credit Card,群馬県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-01,Health & Fitness,1377.35,8,11018.8,Mobile Payment,高知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-04,Investment,426.36,6,2558.16,Other,岡山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-13,Utilities,398.43,9,3585.87,Cash,三重県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-29,Entertainment,299.01,7,2093.07,Other,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-10,Shopping,46.0,8,368.0,Credit Card,茨城県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-02,Travel,4701.46,7,32910.22,Other,沖縄県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-06,Travel,368.02,6,2208.12,Credit Card,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-04,Food & Drink,143.6,7,1005.2,Credit Card,京都府,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-11,Utilities,220.35,8,1762.8,Cash,オンライン,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-06,Health & Fitness,759.1,8,6072.8,Other,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-26,Food & Drink,285.92,10,2859.2,Mobile Payment,鹿児島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-27,Entertainment,254.85,7,1783.95,Cash,オンライン,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-18,Shopping,1311.44,7,9180.08,Credit Card,青森県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-28,Utilities,732.54,8,5860.32,Credit Card,岐阜県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-24,Travel,203.09,2,406.18,Mobile Payment,佐賀県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-15,Investment,802.1,2,1604.2,Credit Card,山口県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-17,Shopping,589.61,3,1768.83,Other,岐阜県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-12,Health & Fitness,836.57,7,5855.99,Cash,埼玉県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-10,Utilities,3146.65,3,9439.95,Other,広島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-19,Utilities,4972.42,7,34806.94,Other,兵庫県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-14,Investment,7758.12,10,77581.2,Other,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-16,Health & Fitness,1004.33,8,8034.64,Other,福岡県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-07,Investment,138.18,9,1243.62,Cash,広島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-13,Health & Fitness,1535.71,1,1535.71,Cash,大分県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-28,Health & Fitness,1817.54,5,9087.7,Other,オンライン,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-05-17,Shopping,707.07,8,5656.56,Mobile Payment,山口県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-12,Travel,756.28,1,756.28,Other,徳島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-25,Rent,1622.92,3,4868.76,Credit Card,宮崎県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-20,Travel,1230.31,2,2460.62,Credit Card,愛知県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-09,Rent,2899.88,9,26098.92,Mobile Payment,兵庫県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-28,Shopping,600.04,10,6000.4,Cash,秋田県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-25,Utilities,19.66,9,176.94,Mobile Payment,京都府,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-07,Utilities,1469.99,7,10289.93,Cash,鳥取県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-17,Entertainment,128.69,6,772.14,Credit Card,愛知県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-11,Investment,3914.94,10,39149.4,Credit Card,長崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-07,Entertainment,192.57,1,192.57,Other,栃木県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-19,Shopping,107.15,8,857.2,Cash,佐賀県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-06,Health & Fitness,892.18,8,7137.44,Other,島根県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-24,Utilities,441.98,10,4419.8,Other,東京都,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-11,Investment,747.07,8,5976.56,Mobile Payment,北海道,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-01,Shopping,1871.59,10,18715.9,Other,静岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-30,Shopping,1635.24,10,16352.4,Mobile Payment,神奈川県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-20,Investment,6055.18,8,48441.44,Cash,山梨県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-21,Rent,1789.51,5,8947.55,Other,栃木県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-08,Entertainment,23.09,9,207.81,Mobile Payment,長野県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-03,Health & Fitness,271.91,9,2447.19,Mobile Payment,福岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-04,Food & Drink,429.06,8,3432.48,Other,石川県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-24,Food & Drink,394.34,8,3154.72,Credit Card,福井県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-11-15,Food & Drink,437.46,4,1749.84,Cash,徳島県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-30,Investment,8707.6,1,8707.6,Credit Card,岡山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-21,Shopping,944.31,6,5665.86,Cash,滋賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-30,Shopping,707.74,8,5661.92,Mobile Payment,栃木県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-30,Investment,4330.02,8,34640.16,Credit Card,島根県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-30,Travel,1699.88,2,3399.76,Credit Card,奈良県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-03-06,Investment,5005.39,9,45048.51,Credit Card,宮崎県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-15,Entertainment,196.74,5,983.7,Credit Card,愛知県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-12-22,Food & Drink,374.56,10,3745.6,Cash,富山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-01,Entertainment,331.21,7,2318.47,Mobile Payment,福岡県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-08-17,Investment,6268.22,6,37609.32,Mobile Payment,山形県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-16,Rent,2525.32,10,25253.2,Other,福岡県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-09-23,Food & Drink,440.18,9,3961.62,Credit Card,大分県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-26,Entertainment,239.35,6,1436.1,Cash,富山県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-25,Entertainment,269.62,1,269.62,Credit Card,埼玉県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-06-12,Travel,1478.43,5,7392.15,Credit Card,滋賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-04-09,Investment,5228.99,1,5228.99,Credit Card,滋賀県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-02-06,Travel,477.37,2,954.74,Mobile Payment,和歌山県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-07-08,Utilities,3216.01,2,6432.02,Credit Card,徳島県,Expense
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-01-20,Utilities,2604.92,8,20839.36,Other,山形県,Income
dd365ba6-0ec6-403e-a076-2b054d51eb18,2024-10-13,Entertainment,354.21,6,2125.26,Mobile Payment,千葉県,Income
